Lead_ID,Stage_Name,Stage_Status,Stage_Date,Drop_Reason
HL10069,Credit Check,Dropped,9/7/2024,Low eligibility
HL10069,Property Valuation,Pending,9/11/2024,
HL10069,Legal Verification,Pending,9/13/2024,
HL10069,Sanction Approved,Pending,9/14/2024,
HL10069,Loan Disbursed,Pending,9/18/2024,
HL10070,Lead Contacted,Completed,9/4/2024,
HL10070,Lead Qualified,Completed,9/13/2024,
HL10070,Document Collection,Completed,9/15/2024,
HL10070,Credit Check,Completed,9/16/2024,
HL10070,Property Valuation,Completed,9/22/2024,
HL10070,Legal Verification,Completed,9/30/2024,
HL10070,Sanction Approved,Completed,10/2/2024,
HL10070,Loan Disbursed,Completed,10/5/2024,
HL10071,Lead Contacted,Dropped,12/15/2024,High FOIR
HL10071,Lead Qualified,Pending,12/17/2024,
HL10071,Document Collection,Pending,12/21/2024,
HL10071,Credit Check,Pending,12/28/2024,
HL10071,Property Valuation,Pending,12/29/2024,
HL10071,Legal Verification,Pending,12/30/2024,
HL10071,Sanction Approved,Pending,1/6/2025,
HL10071,Loan Disbursed,Pending,1/13/2025,
HL10072,Lead Contacted,Completed,6/1/2024,
HL10072,Lead Qualified,Completed,6/5/2024,
HL10072,Document Collection,Completed,6/14/2024,
HL10072,Credit Check,Completed,6/15/2024,
HL10072,Property Valuation,Dropped,6/22/2024,Changed mind
HL10072,Legal Verification,Pending,6/23/2024,
HL10072,Sanction Approved,Pending,6/30/2024,
HL10072,Loan Disbursed,Pending,7/8/2024,
HL10073,Lead Contacted,Completed,8/26/2024,
HL10073,Lead Qualified,Completed,8/30/2024,
HL10073,Document Collection,Completed,9/6/2024,
HL10073,Credit Check,Completed,9/11/2024,
HL10073,Property Valuation,Completed,9/12/2024,
HL10073,Legal Verification,Completed,9/19/2024,
HL10073,Sanction Approved,Completed,9/21/2024,
HL10073,Loan Disbursed,Completed,9/30/2024,
HL10074,Lead Contacted,Completed,11/8/2024,
HL10074,Lead Qualified,Completed,11/10/2024,
HL10074,Document Collection,Dropped,11/17/2024,High FOIR
HL10074,Credit Check,Pending,11/22/2024,
HL10074,Property Valuation,Pending,11/23/2024,
HL10074,Legal Verification,Pending,11/28/2024,
HL10074,Sanction Approved,Pending,12/1/2024,
HL10074,Loan Disbursed,Pending,12/8/2024,
HL10075,Lead Contacted,Completed,6/20/2024,
HL10075,Lead Qualified,Completed,6/28/2024,
HL10075,Document Collection,Completed,7/5/2024,
HL10075,Credit Check,Dropped,7/8/2024,Changed mind
HL10075,Property Valuation,Pending,7/14/2024,
HL10075,Legal Verification,Pending,7/21/2024,
HL10075,Sanction Approved,Pending,7/23/2024,
HL10075,Loan Disbursed,Pending,7/26/2024,
HL10076,Lead Contacted,Completed,1/26/2024,
HL10076,Lead Qualified,Completed,1/31/2024,
HL10076,Document Collection,Completed,2/7/2024,
HL10076,Credit Check,Dropped,2/8/2024,Low eligibility
HL10076,Property Valuation,Pending,2/9/2024,
HL10076,Legal Verification,Pending,2/12/2024,
HL10076,Sanction Approved,Pending,2/18/2024,
HL10076,Loan Disbursed,Pending,2/20/2024,
HL10077,Lead Contacted,Completed,8/4/2024,
HL10077,Lead Qualified,Completed,8/9/2024,
HL10077,Document Collection,Completed,8/13/2024,
HL10077,Credit Check,Completed,8/22/2024,
HL10077,Property Valuation,Completed,8/23/2024,
HL10077,Legal Verification,Completed,8/27/2024,
HL10077,Sanction Approved,Dropped,9/1/2024,High FOIR
HL10077,Loan Disbursed,Pending,9/2/2024,
HL10078,Lead Contacted,Completed,12/17/2024,
HL10078,Lead Qualified,Completed,12/23/2024,
HL10078,Document Collection,Completed,12/27/2024,
HL10078,Credit Check,Completed,1/1/2025,
HL10078,Property Valuation,Completed,1/6/2025,
HL10078,Legal Verification,Completed,1/13/2025,
HL10078,Sanction Approved,Completed,1/14/2025,
HL10078,Loan Disbursed,Completed,1/18/2025,
HL10079,Lead Contacted,Completed,5/22/2024,
HL10079,Lead Qualified,Completed,5/30/2024,
HL10079,Document Collection,Completed,6/8/2024,
HL10079,Credit Check,Completed,6/10/2024,
HL10079,Property Valuation,Completed,6/12/2024,
HL10079,Legal Verification,Completed,6/13/2024,
HL10079,Sanction Approved,Completed,6/14/2024,
HL10079,Loan Disbursed,Completed,6/23/2024,
HL10080,Lead Contacted,Completed,2/4/2025,
HL10080,Lead Qualified,Completed,2/7/2025,
HL10080,Document Collection,Dropped,2/10/2025,High FOIR
HL10080,Credit Check,Pending,2/11/2025,
HL10080,Property Valuation,Pending,2/19/2025,
HL10080,Legal Verification,Pending,2/20/2025,
HL10080,Sanction Approved,Pending,2/25/2025,
HL10080,Loan Disbursed,Pending,3/6/2025,
HL10081,Lead Contacted,Dropped,5/17/2024,Document incomplete
HL10081,Lead Qualified,Pending,5/26/2024,
HL10081,Document Collection,Pending,5/28/2024,
HL10081,Credit Check,Pending,6/3/2024,
HL10081,Property Valuation,Pending,6/7/2024,
HL10081,Legal Verification,Pending,6/15/2024,
HL10081,Sanction Approved,Pending,6/22/2024,
HL10081,Loan Disbursed,Pending,6/29/2024,
HL10082,Lead Contacted,Completed,10/29/2024,
HL10082,Lead Qualified,Completed,11/4/2024,
HL10082,Document Collection,Completed,11/6/2024,
HL10082,Credit Check,Completed,11/14/2024,
HL10082,Property Valuation,Completed,11/22/2024,
HL10082,Legal Verification,Completed,11/28/2024,
HL10082,Sanction Approved,Completed,12/4/2024,
HL10082,Loan Disbursed,Completed,12/5/2024,
HL10083,Lead Contacted,Completed,9/6/2024,
HL10083,Lead Qualified,Completed,9/12/2024,
HL10083,Document Collection,Completed,9/14/2024,
HL10083,Credit Check,Completed,9/18/2024,
HL10083,Property Valuation,Completed,9/19/2024,
HL10083,Legal Verification,Dropped,9/28/2024,Document incomplete
HL10083,Sanction Approved,Pending,10/6/2024,
HL10083,Loan Disbursed,Pending,10/14/2024,
HL10084,Lead Contacted,Completed,7/14/2024,
HL10084,Lead Qualified,Completed,7/16/2024,
HL10084,Document Collection,Completed,7/19/2024,
HL10084,Credit Check,Completed,7/25/2024,
HL10084,Property Valuation,Dropped,7/29/2024,Low eligibility
HL10084,Legal Verification,Pending,8/4/2024,
HL10084,Sanction Approved,Pending,8/13/2024,
HL10084,Loan Disbursed,Pending,8/15/2024,
HL10085,Lead Contacted,Completed,2/15/2024,
HL10085,Lead Qualified,Completed,2/24/2024,
HL10085,Document Collection,Completed,3/3/2024,
HL10085,Credit Check,Completed,3/10/2024,
HL10085,Property Valuation,Completed,3/15/2024,
HL10085,Legal Verification,Completed,3/17/2024,
HL10085,Sanction Approved,Completed,3/20/2024,
HL10085,Loan Disbursed,Completed,3/24/2024,
HL10086,Lead Contacted,Completed,3/31/2024,
HL10086,Lead Qualified,Completed,4/6/2024,
HL10086,Document Collection,Completed,4/7/2024,
HL10086,Credit Check,Completed,4/8/2024,
HL10086,Property Valuation,Completed,4/12/2024,
HL10086,Legal Verification,Completed,4/20/2024,
HL10086,Sanction Approved,Completed,4/27/2024,
HL10086,Loan Disbursed,Dropped,5/5/2024,High FOIR
HL10087,Lead Contacted,Completed,2/19/2024,
HL10087,Lead Qualified,Completed,2/25/2024,
HL10087,Document Collection,Completed,2/26/2024,
HL10087,Credit Check,Completed,2/29/2024,
HL10087,Property Valuation,Completed,3/5/2024,
HL10087,Legal Verification,Completed,3/11/2024,
HL10087,Sanction Approved,Completed,3/14/2024,
HL10087,Loan Disbursed,Completed,3/17/2024,
HL10088,Lead Contacted,Completed,11/27/2024,
HL10088,Lead Qualified,Completed,12/5/2024,
HL10088,Document Collection,Completed,12/9/2024,
HL10088,Credit Check,Completed,12/15/2024,
HL10088,Property Valuation,Completed,12/16/2024,
HL10088,Legal Verification,Completed,12/20/2024,
HL10088,Sanction Approved,Completed,12/24/2024,
HL10088,Loan Disbursed,Completed,12/28/2024,
HL10089,Lead Contacted,Completed,1/15/2025,
HL10089,Lead Qualified,Completed,1/22/2025,
HL10089,Document Collection,Completed,1/25/2025,
HL10089,Credit Check,Completed,2/1/2025,
HL10089,Property Valuation,Completed,2/2/2025,
HL10089,Legal Verification,Dropped,2/9/2025,Document incomplete
HL10089,Sanction Approved,Pending,2/12/2025,
HL10089,Loan Disbursed,Pending,2/18/2025,
HL10090,Lead Contacted,Completed,1/13/2025,
HL10090,Lead Qualified,Completed,1/19/2025,
HL10090,Document Collection,Completed,1/20/2025,
HL10090,Credit Check,Dropped,1/24/2025,Low eligibility
HL10090,Property Valuation,Pending,1/26/2025,
HL10090,Legal Verification,Pending,2/4/2025,
HL10090,Sanction Approved,Pending,2/12/2025,
HL10090,Loan Disbursed,Pending,2/20/2025,
HL10091,Lead Contacted,Completed,1/28/2025,
HL10091,Lead Qualified,Completed,1/30/2025,
HL10091,Document Collection,Dropped,2/7/2025,Customer not reachable
HL10091,Credit Check,Pending,2/9/2025,
HL10091,Property Valuation,Pending,2/10/2025,
HL10091,Legal Verification,Pending,2/13/2025,
HL10091,Sanction Approved,Pending,2/22/2025,
HL10091,Loan Disbursed,Pending,2/25/2025,
HL10092,Lead Contacted,Dropped,5/25/2024,Low eligibility
HL10092,Lead Qualified,Pending,5/30/2024,
HL10092,Document Collection,Pending,6/8/2024,
HL10092,Credit Check,Pending,6/11/2024,
HL10092,Property Valuation,Pending,6/20/2024,
HL10092,Legal Verification,Pending,6/25/2024,
HL10092,Sanction Approved,Pending,7/4/2024,
HL10092,Loan Disbursed,Pending,7/10/2024,
HL10093,Lead Contacted,Completed,2/27/2024,
HL10093,Lead Qualified,Completed,3/5/2024,
HL10093,Document Collection,Dropped,3/14/2024,Changed mind
HL10093,Credit Check,Pending,3/20/2024,
HL10093,Property Valuation,Pending,3/27/2024,
HL10093,Legal Verification,Pending,3/29/2024,
HL10093,Sanction Approved,Pending,4/7/2024,
HL10093,Loan Disbursed,Pending,4/8/2024,
HL10094,Lead Contacted,Completed,9/4/2024,
HL10094,Lead Qualified,Completed,9/6/2024,
HL10094,Document Collection,Completed,9/10/2024,
HL10094,Credit Check,Completed,9/18/2024,
HL10094,Property Valuation,Completed,9/23/2024,
HL10094,Legal Verification,Dropped,9/29/2024,Customer not reachable
HL10094,Sanction Approved,Pending,10/2/2024,
HL10094,Loan Disbursed,Pending,10/10/2024,
HL10095,Lead Contacted,Completed,10/25/2024,
HL10095,Lead Qualified,Completed,10/27/2024,
HL10095,Document Collection,Completed,11/3/2024,
HL10095,Credit Check,Completed,11/10/2024,
HL10095,Property Valuation,Completed,11/14/2024,
HL10095,Legal Verification,Completed,11/18/2024,
HL10095,Sanction Approved,Dropped,11/27/2024,Document incomplete
HL10095,Loan Disbursed,Pending,11/29/2024,
HL10096,Lead Contacted,Completed,2/21/2024,
HL10096,Lead Qualified,Completed,2/27/2024,
HL10096,Document Collection,Completed,2/28/2024,
HL10096,Credit Check,Completed,2/29/2024,
HL10096,Property Valuation,Completed,3/7/2024,
HL10096,Legal Verification,Completed,3/8/2024,
HL10096,Sanction Approved,Completed,3/11/2024,
HL10096,Loan Disbursed,Completed,3/12/2024,
HL10097,Lead Contacted,Completed,9/30/2024,
HL10097,Lead Qualified,Completed,10/2/2024,
HL10097,Document Collection,Completed,10/3/2024,
HL10097,Credit Check,Completed,10/12/2024,
HL10097,Property Valuation,Completed,10/13/2024,
HL10097,Legal Verification,Completed,10/19/2024,
HL10097,Sanction Approved,Dropped,10/22/2024,Customer not reachable
HL10097,Loan Disbursed,Pending,10/31/2024,
HL10098,Lead Contacted,Completed,5/1/2024,
HL10098,Lead Qualified,Dropped,5/7/2024,Low eligibility
HL10098,Document Collection,Pending,5/13/2024,
HL10098,Credit Check,Pending,5/15/2024,
HL10098,Property Valuation,Pending,5/17/2024,
HL10098,Legal Verification,Pending,5/19/2024,
HL10098,Sanction Approved,Pending,5/20/2024,
HL10098,Loan Disbursed,Pending,5/25/2024,
HL10099,Lead Contacted,Completed,7/20/2024,
HL10099,Lead Qualified,Completed,7/25/2024,
HL10099,Document Collection,Completed,7/30/2024,
HL10099,Credit Check,Completed,8/5/2024,
HL10099,Property Valuation,Completed,8/10/2024,
HL10099,Legal Verification,Completed,8/14/2024,
HL10099,Sanction Approved,Dropped,8/23/2024,Document incomplete
HL10099,Loan Disbursed,Pending,8/25/2024,
HL10100,Lead Contacted,Completed,9/13/2024,
HL10100,Lead Qualified,Completed,9/20/2024,
HL10100,Document Collection,Completed,9/26/2024,
HL10100,Credit Check,Completed,10/3/2024,
HL10100,Property Valuation,Dropped,10/6/2024,Low eligibility
HL10100,Legal Verification,Pending,10/7/2024,
HL10100,Sanction Approved,Pending,10/13/2024,
HL10100,Loan Disbursed,Pending,10/22/2024,
HL10101,Lead Contacted,Dropped,3/17/2024,Customer not reachable
HL10101,Lead Qualified,Pending,3/25/2024,
HL10101,Document Collection,Pending,3/31/2024,
HL10101,Credit Check,Pending,4/9/2024,
HL10101,Property Valuation,Pending,4/12/2024,
HL10101,Legal Verification,Pending,4/21/2024,
HL10101,Sanction Approved,Pending,4/25/2024,
HL10101,Loan Disbursed,Pending,5/2/2024,
HL10102,Lead Contacted,Completed,12/15/2024,
HL10102,Lead Qualified,Completed,12/24/2024,
HL10102,Document Collection,Dropped,12/27/2024,Low eligibility
HL10102,Credit Check,Pending,1/5/2025,
HL10102,Property Valuation,Pending,1/10/2025,
HL10102,Legal Verification,Pending,1/16/2025,
HL10102,Sanction Approved,Pending,1/18/2025,
HL10102,Loan Disbursed,Pending,1/26/2025,
HL10103,Lead Contacted,Completed,2/28/2024,
HL10103,Lead Qualified,Completed,3/5/2024,
HL10103,Document Collection,Completed,3/10/2024,
HL10103,Credit Check,Completed,3/19/2024,
HL10103,Property Valuation,Completed,3/23/2024,
HL10103,Legal Verification,Completed,3/29/2024,
HL10103,Sanction Approved,Completed,3/30/2024,
HL10103,Loan Disbursed,Completed,4/1/2024,
HL10104,Lead Contacted,Completed,1/25/2025,
HL10104,Lead Qualified,Dropped,1/27/2025,Changed mind
HL10104,Document Collection,Pending,1/31/2025,
HL10104,Credit Check,Pending,2/2/2025,
HL10104,Property Valuation,Pending,2/3/2025,
HL10104,Legal Verification,Pending,2/9/2025,
HL10104,Sanction Approved,Pending,2/17/2025,
HL10104,Loan Disbursed,Pending,2/19/2025,
HL10105,Lead Contacted,Completed,2/11/2024,
HL10105,Lead Qualified,Dropped,2/19/2024,Changed mind
HL10105,Document Collection,Pending,2/22/2024,
HL10105,Credit Check,Pending,2/25/2024,
HL10105,Property Valuation,Pending,3/2/2024,
HL10105,Legal Verification,Pending,3/3/2024,
HL10105,Sanction Approved,Pending,3/7/2024,
HL10105,Loan Disbursed,Pending,3/8/2024,
HL10106,Lead Contacted,Completed,10/24/2024,
HL10106,Lead Qualified,Completed,10/29/2024,
HL10106,Document Collection,Completed,11/2/2024,
HL10106,Credit Check,Completed,11/6/2024,
HL10106,Property Valuation,Completed,11/14/2024,
HL10106,Legal Verification,Completed,11/19/2024,
HL10106,Sanction Approved,Dropped,11/23/2024,Document incomplete
HL10106,Loan Disbursed,Pending,12/2/2024,
HL10107,Lead Contacted,Completed,1/27/2024,
HL10107,Lead Qualified,Completed,2/2/2024,
HL10107,Document Collection,Completed,2/9/2024,
HL10107,Credit Check,Completed,2/12/2024,
HL10107,Property Valuation,Completed,2/13/2024,
HL10107,Legal Verification,Completed,2/18/2024,
HL10107,Sanction Approved,Completed,2/24/2024,
HL10107,Loan Disbursed,Completed,3/4/2024,
HL10108,Lead Contacted,Dropped,8/11/2024,Low eligibility
HL10108,Lead Qualified,Pending,8/12/2024,
HL10108,Document Collection,Pending,8/13/2024,
HL10108,Credit Check,Pending,8/21/2024,
HL10108,Property Valuation,Pending,8/23/2024,
HL10108,Legal Verification,Pending,8/24/2024,
HL10108,Sanction Approved,Pending,9/1/2024,
HL10108,Loan Disbursed,Pending,9/5/2024,
HL10109,Lead Contacted,Completed,11/12/2024,
HL10109,Lead Qualified,Completed,11/17/2024,
HL10109,Document Collection,Completed,11/18/2024,
HL10109,Credit Check,Completed,11/19/2024,
HL10109,Property Valuation,Dropped,11/21/2024,Low eligibility
HL10109,Legal Verification,Pending,11/28/2024,
HL10109,Sanction Approved,Pending,11/29/2024,
HL10109,Loan Disbursed,Pending,12/6/2024,
HL10110,Lead Contacted,Completed,9/6/2024,
HL10110,Lead Qualified,Completed,9/15/2024,
HL10110,Document Collection,Completed,9/24/2024,
HL10110,Credit Check,Completed,10/2/2024,
HL10110,Property Valuation,Completed,10/4/2024,
HL10110,Legal Verification,Completed,10/5/2024,
HL10110,Sanction Approved,Dropped,10/14/2024,Low eligibility
HL10110,Loan Disbursed,Pending,10/16/2024,
HL10111,Lead Contacted,Completed,12/22/2024,
HL10111,Lead Qualified,Completed,12/31/2024,
HL10111,Document Collection,Completed,1/6/2025,
HL10111,Credit Check,Completed,1/10/2025,
HL10111,Property Valuation,Completed,1/11/2025,
HL10111,Legal Verification,Completed,1/17/2025,
HL10111,Sanction Approved,Completed,1/21/2025,
HL10111,Loan Disbursed,Completed,1/30/2025,
HL10112,Lead Contacted,Completed,10/31/2024,
HL10112,Lead Qualified,Completed,11/1/2024,
HL10112,Document Collection,Completed,11/2/2024,
HL10112,Credit Check,Completed,11/5/2024,
HL10112,Property Valuation,Completed,11/8/2024,
HL10112,Legal Verification,Completed,11/15/2024,
HL10112,Sanction Approved,Completed,11/19/2024,
HL10112,Loan Disbursed,Completed,11/28/2024,
HL10113,Lead Contacted,Completed,10/31/2024,
HL10113,Lead Qualified,Completed,11/7/2024,
HL10113,Document Collection,Completed,11/12/2024,
HL10113,Credit Check,Completed,11/15/2024,
HL10113,Property Valuation,Dropped,11/16/2024,Low eligibility
HL10113,Legal Verification,Pending,11/22/2024,
HL10113,Sanction Approved,Pending,11/26/2024,
HL10113,Loan Disbursed,Pending,11/27/2024,
HL10114,Lead Contacted,Completed,10/12/2024,
HL10114,Lead Qualified,Completed,10/20/2024,
HL10114,Document Collection,Completed,10/24/2024,
HL10114,Credit Check,Completed,10/28/2024,
HL10114,Property Valuation,Completed,11/6/2024,
HL10114,Legal Verification,Completed,11/10/2024,
HL10114,Sanction Approved,Completed,11/12/2024,
HL10114,Loan Disbursed,Dropped,11/17/2024,Customer not reachable
HL10115,Lead Contacted,Dropped,3/23/2024,High FOIR
HL10115,Lead Qualified,Pending,3/28/2024,
HL10115,Document Collection,Pending,4/6/2024,
HL10115,Credit Check,Pending,4/15/2024,
HL10115,Property Valuation,Pending,4/17/2024,
HL10115,Legal Verification,Pending,4/26/2024,
HL10115,Sanction Approved,Pending,4/29/2024,
HL10115,Loan Disbursed,Pending,5/3/2024,
HL10116,Lead Contacted,Completed,4/20/2024,
HL10116,Lead Qualified,Completed,4/28/2024,
HL10116,Document Collection,Completed,5/7/2024,
HL10116,Credit Check,Dropped,5/14/2024,Low eligibility
HL10116,Property Valuation,Pending,5/23/2024,
HL10116,Legal Verification,Pending,5/29/2024,
HL10116,Sanction Approved,Pending,5/31/2024,
HL10116,Loan Disbursed,Pending,6/1/2024,
HL10117,Lead Contacted,Completed,6/29/2024,
HL10117,Lead Qualified,Completed,7/8/2024,
HL10117,Document Collection,Dropped,7/16/2024,Changed mind
HL10117,Credit Check,Pending,7/23/2024,
HL10117,Property Valuation,Pending,7/26/2024,
HL10117,Legal Verification,Pending,8/3/2024,
HL10117,Sanction Approved,Pending,8/5/2024,
HL10117,Loan Disbursed,Pending,8/7/2024,
HL10118,Lead Contacted,Completed,2/4/2024,
HL10118,Lead Qualified,Completed,2/12/2024,
HL10118,Document Collection,Completed,2/16/2024,
HL10118,Credit Check,Dropped,2/21/2024,High FOIR
HL10118,Property Valuation,Pending,2/22/2024,
HL10118,Legal Verification,Pending,2/26/2024,
HL10118,Sanction Approved,Pending,2/27/2024,
